date,totalLiquidityUSD
1633996800,195409059235.73117
1634083200,197440766263.38086
1634169600,201907416028.46124
1634256000,205768828020.30008
1634342400,209080629749.75726
1634428800,208914986946.4563
1634515200,209657021060.26312
1634601600,206851918288.64243
1634688000,211711486207.8931
1634774400,222195086666.9681
1634860800,219616663521.97397
1634947200,216941476450.80325
1635033600,223248862299.8096
1635120000,221909908308.49304
1635206400,227864416597.17706
1635292800,225233639619.66394
1635379200,217532218724.5506
1635465600,227509280454.98727
1635552000,220424030724.69382
1635638400,221420598906.63025
1635724800,223927489268.13342
1635811200,226309874517.67798
1635897600,234478083000.0714
1635984000,237228981824.65793
1636070400,237572589709.56207
1636156800,236203788037.38278
1636243200,240349636824.46027
1636329600,246542387365.0945
1636416000,251588975562.96686
1636502400,249119859256.5063
1636588800,244361140068.5834
1636675200,247935924603.8159
1636761600,247161441087.36453
1636848000,248081199255.3722
1636934400,249305839887.66138
1637020800,244119468181.01962
1637107200,233892856487.65817
1637193600,237462051422.96335
1637280000,228309701116.179
1637366400,239762152992.83035
1637452800,245315848410.37143
1637539200,241647271407.34457
1637625600,236722659983.32693
1637712000,243737604258.66702
1637798400,243083109219.4591
1637884800,248382223912.9287
1637971200,233023795368.68484
1638057600,234597359807.7506
1638144000,243095036826.40668
1638230400,248898365371.65067
1638316800,253823737290.5608
1638403200,255074360558.12283
1638489600,252589466666.9393
1638576000,241439363346.51022
1638662400,231592003229.934
1638748800,229762446067.78125
1638835200,235805895705.61307
1638921600,228590251764.71732
1639008000,241203052046.85992
1639094400,230445589506.28513
1639180800,223587922194.4817
1639267200,227865356398.6367
1639353600,230454007306.7112
1639440000,218548317215.69662
1639526400,221431743632.77338
1639612800,228399777405.92197
1639699200,227033037674.95148
1639785600,225973244158.66815
1639872000,228409956471.8379
1639958400,230798665233.23145
1640044800,232190720340.45642
1640131200,239555633738.9137
1640217600,238937742244.12628
1640304000,247254377607.94418
1640390400,246661926778.07263
1640476800,247882318237.63538
1640563200,249941471759.2445
1640649600,246523995844.36984
1640736000,238994790374.94012
1640822400,235329870325.87454
1640908800,237301926873.7709
1640995200,238433626804.80066
1641081600,243307456974.53094
1641168000,245031711772.98004
1641254400,244290861030.80902
1641340800,245799556741.89575
1641427200,238221808315.51334
1641513600,234002801943.94086
1641600000,226191342694.65366
1641686400,222144567449.4354
1641772800,223474412030.54535
1641859200,220081458420.83487
1641945600,226917766382.79413
1642032000,233101621765.7881
1642118400,230124085230.45602
1642204800,232516368910.64938
1642291200,232329129427.54926
1642377600,233663440700.9534
1642464000,227915525312.06516
1642550400,224106607462.9202
1642636800,223218736667.51846
1642723200,223681782222.21838
1642809600,200296188926.54535
1642896000,193236030956.25104
1642982400,197486351614.82083
1643068800,193057278308.00403
1643155200,193745561873.9778
1643241600,194863485605.91684
1643328000,184941877681.43353
1643414400,185412016232.85526
1643500800,187602798367.1622
1643587200,184575485473.15842
1643673600,189505673370.10886
1643760000,192518983660.08923
1643846400,187215796028.51993
1643932800,188882736205.49814
1644019200,198682361695.54764
1644105600,201871287526.80298
1644192000,198826762779.61896
1644278400,203296189108.77817
1644364800,207965439269.17804
1644451200,211882578122.8271
1644537600,206844802027.79456
1644624000,201736516322.69714
1644710400,201877714492.95633
1644796800,199975696194.94492
1644883200,200658546014.7123
1644969600,209866512104.1083
1645056000,209129674764.66895
1645142400,200779713055.04224
1645228800,189738868130.25797
1645315200,189272772996.72034
1645401600,185405972916.87787
1645488000,184761099975.9185
1645574400,186609202755.6441
1645660800,187322284596.56796
1645747200,179942158832.3989
1645833600,186249682691.46063
1645920000,188246334793.3144
1646006400,182925289382.43784
1646092800,194837576888.2337
1646179200,196144881833.12024
1646265600,197483858629.82532
1646352000,188997260530.43066
1646438400,182788214448.82202
1646524800,185985562560.12897
1646611200,179887728210.4234
1646697600,179634736173.76865
1646784000,184313230580.80478
1646870400,190125673343.39508
1646956800,186436525770.02063
1647043200,184970396018.70624
1647129600,185190903964.4136
1647216000,182903959397.20786
1647302400,189186473648.28284
1647388800,191581099983.6333
1647475200,192102814986.27588
1647561600,192595069747.92236
1647648000,205736712144.5331
1647734400,206596354822.16565
1647820800,203884129112.3053
1647907200,212253354509.19763
1647993600,214427583690.8264
1648080000,216822119311.97958
