date,totalLiquidityUSD
1633305600,122916072881.901
1633392000,124116475202.18884
1633478400,125771279695.53294
1633564800,127062743750.6064
1633651200,127433544892.26353
1633737600,126853506370.05602
1633824000,127348461734.85696
1633910400,124793430221.78241
1633996800,127243280646.57507
1634083200,127315747642.90306
1634169600,130703990421.53098
1634256000,134287694079.77101
1634342400,136936161929.28732
1634428800,136349896072.122
1634515200,136993252480.75124
1634601600,135031755418.532
1634688000,138251366281.686
1634774400,145902433553.41125
1634860800,143918093370.07312
1634947200,141843406075.2852
1635033600,146143024374.06454
1635120000,144890715156.53537
1635206400,148655073494.61807
1635292800,146801880911.91455
1635379200,142309960539.24393
1635465600,149527723336.90607
1635552000,143455803242.30368
1635638400,144675300394.294
1635724800,144729010153.30563
1635811200,146404135581.56122
1635897600,154271795300.06772
1635984000,154673918224.39624
1636070400,154141792883.7924
1636156800,153285850436.5882
1636243200,155498353424.5238
1636329600,159609546982.55795
1636416000,163424563931.09302
1636502400,162230271913.70242
1636588800,160187848769.17987
1636675200,162373672864.6114
1636761600,161154301876.31616
1636848000,161791877166.78046
1636934400,162344845179.04572
1637020800,159108443668.87912
1637107200,152086227787.04218
1637193600,154254983378.6584
1637280000,148344856873.07877
1637366400,155026437365.328
1637452800,158102680752.80997
1637539200,154870826938.62387
1637625600,151549294465.15256
1637712000,156948814875.32907
1637798400,156183642477.27783
1637884800,160797791906.56802
1637971200,150255088037.88776
1638057600,150934765120.99994
1638144000,155671661577.35193
1638230400,158869560245.34552
1638316800,161997609454.6351
1638403200,161447426789.7193
1638489600,159971639205.17712
1638576000,154568826091.09805
1638662400,149055734453.67395
1638748800,148884492310.16553
1638835200,152951493244.28632
1638921600,143394936000.38553
1639008000,155544911312.7137
1639094400,148894539488.99557
1639180800,144728408007.4894
1639267200,148084886228.74597
1639353600,149771681659.4582
1639440000,142744736195.94937
1639526400,143096665606.08368
1639612800,147071025289.6799
1639699200,146021451186.7729
1639785600,144691065105.05942
1639872000,145769096527.59378
1639958400,145943890420.42773
1640044800,146738504233.24695
1640131200,150186051512.17947
1640217600,150382001588.2173
1640304000,154476918938.93457
1640390400,153437141663.80075
1640476800,154381458581.52744
1640563200,154983691191.7825
1640649600,154785839960.64383
1640736000,150027861628.2403
1640822400,147555554457.29343
1640908800,148396026706.10947
1640995200,149189145397.50006
1641081600,151372414599.9807
1641168000,152963910174.095
1641254400,152449873198.52997
1641340800,153412939856.1474
1641427200,148084236074.35
1641513600,145389554005.76205
1641600000,142501781197.78085
1641686400,139578043144.37204
1641772800,139362247880.9736
1641859200,137901225547.69962
1641945600,141545833925.61133
1642032000,144572945120.7292
1642118400,142243406456.50882
1642204800,143537130079.89175
1642291200,142580548518.50632
1642377600,142961552698.57068
1642464000,140150237212.8176
1642550400,135753563745.40372
1642636800,134723368542.07932
1642723200,133110047590.8849
1642809600,120334680448.70912
1642896000,114130817753.27
1642982400,115689910803.79942
1643068800,112597137395.11824
1643155200,114802082274.1992
1643241600,116263571313.40863
1643328000,108974891429.02289
1643414400,109185467061.56883
1643500800,111066630688.0301
1643587200,110320832588.9712
1643673600,112817853302.08356
1643760000,113957627623.56285
1643846400,111870944049.5159
1643932800,112429067909.3119
1644019200,118514219474.49277
1644105600,120124267048.0165
1644192000,117839670425.05507
1644278400,119889148730.95702
1644364800,123426554078.10883
1644451200,125354098963.1423
1644537600,122719024444.60587
1644624000,120008858490.99841
1644710400,120147306471.62898
1644796800,118528179557.55751
1644883200,118500323160.04398
1644969600,124647797621.93365
1645056000,123285590801.65321
1645142400,119057840928.31839
1645228800,108738607683.51128
1645315200,108353613133.20691
1645401600,105778891701.92809
1645488000,107523376323.89377
1645574400,107530842635.62822
1645660800,107778835607.63824
1645747200,100097269332.0857
1645833600,102157904568.83887
1645920000,102231410300.05508
1646006400,99486704685.75615
1646092800,103096467655.49974
1646179200,104009841884.89828
1646265600,104207751545.33167
1646352000,101318913118.44728
1646438400,97785598496.0601
1646524800,98821293277.41835
1646611200,97065106151.5006
1646697600,96229063811.44568
1646784000,97874159857.75732
1646870400,100926355539.68567
1646956800,98238734059.58656
1647043200,97709348030.67218
1647129600,97980298616.67255
1647216000,96620703494.39786
1647302400,99727287631.27957
1647388800,102045378250.90129
1647475200,100581247354.27556
1647561600,101382027158.0219
1647648000,111519013025.6769
1647734400,111689608521.10832
1647820800,110074168730.94746
1647907200,117410276572.729
1647993600,119296456670.58739
1648080000,121094152132.40102
