tvl
"{'date': 1559174400, 'totalLiquidityUSD': 16356393.763839727}"
"{'date': 1559260800, 'totalLiquidityUSD': 15646625.71391966}"
"{'date': 1559347200, 'totalLiquidityUSD': 17442511.40660309}"
"{'date': 1559433600, 'totalLiquidityUSD': 17546094.338086817}"
"{'date': 1559520000, 'totalLiquidityUSD': 17540417.537017383}"
"{'date': 1559606400, 'totalLiquidityUSD': 16421685.54229247}"
"{'date': 1559692800, 'totalLiquidityUSD': 15495583.004712956}"
"{'date': 1559779200, 'totalLiquidityUSD': 16082765.804702183}"
"{'date': 1559865600, 'totalLiquidityUSD': 16694476.06461871}"
"{'date': 1559952000, 'totalLiquidityUSD': 17681209.169025406}"
"{'date': 1560038400, 'totalLiquidityUSD': 17301737.295655724}"
"{'date': 1560124800, 'totalLiquidityUSD': 16647055.062637841}"
"{'date': 1560211200, 'totalLiquidityUSD': 17755846.897015415}"
"{'date': 1560297600, 'totalLiquidityUSD': 17545698.868584756}"
"{'date': 1560384000, 'totalLiquidityUSD': 18677590.37664612}"
"{'date': 1560470400, 'totalLiquidityUSD': 18247220.35098636}"
"{'date': 1560556800, 'totalLiquidityUSD': 18348845.477901172}"
"{'date': 1560643200, 'totalLiquidityUSD': 18330468.054205738}"
"{'date': 1560729600, 'totalLiquidityUSD': 17811634.073135026}"
"{'date': 1560816000, 'totalLiquidityUSD': 17985699.014908846}"
"{'date': 1560902400, 'totalLiquidityUSD': 17313314.844787393}"
"{'date': 1560988800, 'totalLiquidityUSD': 17701354.178035535}"
"{'date': 1561075200, 'totalLiquidityUSD': 17836708.217366934}"
"{'date': 1561161600, 'totalLiquidityUSD': 18979283.351754814}"
"{'date': 1561248000, 'totalLiquidityUSD': 19613326.683524817}"
"{'date': 1561334400, 'totalLiquidityUSD': 19162238.131646153}"
"{'date': 1561420800, 'totalLiquidityUSD': 19606117.07956918}"
"{'date': 1561507200, 'totalLiquidityUSD': 19964567.259206966}"
"{'date': 1561593600, 'totalLiquidityUSD': 20373801.82159911}"
"{'date': 1561680000, 'totalLiquidityUSD': 18404962.10789777}"
"{'date': 1561766400, 'totalLiquidityUSD': 19495964.219781317}"
"{'date': 1561852800, 'totalLiquidityUSD': 20078997.666374177}"
"{'date': 1561939200, 'totalLiquidityUSD': 18511743.233525224}"
"{'date': 1562025600, 'totalLiquidityUSD': 19468983.634164993}"
"{'date': 1562112000, 'totalLiquidityUSD': 19170948.35872014}"
"{'date': 1562198400, 'totalLiquidityUSD': 19887578.878234006}"
"{'date': 1562284800, 'totalLiquidityUSD': 19000020.4631015}"
"{'date': 1562371200, 'totalLiquidityUSD': 20288968.535078775}"
"{'date': 1562457600, 'totalLiquidityUSD': 20393899.94729555}"
"{'date': 1562544000, 'totalLiquidityUSD': 21434170.841222208}"
"{'date': 1562630400, 'totalLiquidityUSD': 21809997.296240505}"
"{'date': 1562716800, 'totalLiquidityUSD': 21900333.62278298}"
"{'date': 1562803200, 'totalLiquidityUSD': 21504447.78546792}"
"{'date': 1562889600, 'totalLiquidityUSD': 20409409.480742417}"
"{'date': 1562976000, 'totalLiquidityUSD': 20986537.468711384}"
"{'date': 1563062400, 'totalLiquidityUSD': 20474865.588326167}"
"{'date': 1563148800, 'totalLiquidityUSD': 17875175.14310378}"
"{'date': 1563235200, 'totalLiquidityUSD': 17948594.96955939}"
"{'date': 1563321600, 'totalLiquidityUSD': 15454274.976041889}"
"{'date': 1563408000, 'totalLiquidityUSD': 16463499.775335815}"
"{'date': 1563494400, 'totalLiquidityUSD': 16933382.384669267}"
"{'date': 1563580800, 'totalLiquidityUSD': 17139140.26627962}"
"{'date': 1563667200, 'totalLiquidityUSD': 17519807.83536444}"
"{'date': 1563753600, 'totalLiquidityUSD': 17267473.28176057}"
"{'date': 1563840000, 'totalLiquidityUSD': 16695001.284836687}"
"{'date': 1563926400, 'totalLiquidityUSD': 16845539.324165776}"
"{'date': 1564012800, 'totalLiquidityUSD': 16909881.30761196}"
"{'date': 1564099200, 'totalLiquidityUSD': 17246855.69241981}"
"{'date': 1564185600, 'totalLiquidityUSD': 17594875.17217304}"
"{'date': 1564272000, 'totalLiquidityUSD': 16683919.837816603}"
"{'date': 1564358400, 'totalLiquidityUSD': 17040566.896300707}"
"{'date': 1564444800, 'totalLiquidityUSD': 16846955.86241326}"
"{'date': 1564531200, 'totalLiquidityUSD': 17036722.255357716}"
"{'date': 1564617600, 'totalLiquidityUSD': 17927336.97226484}"
"{'date': 1564704000, 'totalLiquidityUSD': 17947695.309821777}"
"{'date': 1564790400, 'totalLiquidityUSD': 18018931.918631434}"
"{'date': 1564876800, 'totalLiquidityUSD': 18205549.899062153}"
"{'date': 1564963200, 'totalLiquidityUSD': 18176417.738583107}"
"{'date': 1565049600, 'totalLiquidityUSD': 18935566.290026147}"
"{'date': 1565136000, 'totalLiquidityUSD': 18233946.581537347}"
"{'date': 1565222400, 'totalLiquidityUSD': 18472214.73211568}"
"{'date': 1565308800, 'totalLiquidityUSD': 17386694.410127994}"
"{'date': 1565395200, 'totalLiquidityUSD': 17004785.365946025}"
"{'date': 1565481600, 'totalLiquidityUSD': 16902943.190165732}"
"{'date': 1565568000, 'totalLiquidityUSD': 17701559.127549518}"
"{'date': 1565654400, 'totalLiquidityUSD': 17248675.755027104}"
"{'date': 1565740800, 'totalLiquidityUSD': 17130959.82864673}"
"{'date': 1565827200, 'totalLiquidityUSD': 16003908.37175777}"
"{'date': 1565913600, 'totalLiquidityUSD': 16058328.376603613}"
"{'date': 1566000000, 'totalLiquidityUSD': 16407523.488441221}"
"{'date': 1566086400, 'totalLiquidityUSD': 16328708.470310742}"
"{'date': 1566172800, 'totalLiquidityUSD': 16878534.68013755}"
"{'date': 1566259200, 'totalLiquidityUSD': 17023079.67510329}"
"{'date': 1566345600, 'totalLiquidityUSD': 17039842.66110784}"
"{'date': 1566432000, 'totalLiquidityUSD': 16326262.494061451}"
"{'date': 1566518400, 'totalLiquidityUSD': 16829684.26159405}"
"{'date': 1566604800, 'totalLiquidityUSD': 17048324.24709967}"
"{'date': 1566691200, 'totalLiquidityUSD': 16980177.759638693}"
"{'date': 1566777600, 'totalLiquidityUSD': 16593701.846199956}"
"{'date': 1566864000, 'totalLiquidityUSD': 17008571.53350903}"
"{'date': 1566950400, 'totalLiquidityUSD': 16767440.471051903}"
"{'date': 1567036800, 'totalLiquidityUSD': 16001270.169296736}"
"{'date': 1567123200, 'totalLiquidityUSD': 15432993.9700191}"
"{'date': 1567209600, 'totalLiquidityUSD': 15695444.213274071}"
"{'date': 1567296000, 'totalLiquidityUSD': 15811370.34105612}"
"{'date': 1567382400, 'totalLiquidityUSD': 15916259.143884702}"
"{'date': 1567468800, 'totalLiquidityUSD': 16555913.99904159}"
"{'date': 1567555200, 'totalLiquidityUSD': 16847459.59059151}"
"{'date': 1567641600, 'totalLiquidityUSD': 16421503.082468128}"
"{'date': 1567728000, 'totalLiquidityUSD': 16603674.548117578}"
"{'date': 1567814400, 'totalLiquidityUSD': 16009996.078338651}"
"{'date': 1567900800, 'totalLiquidityUSD': 16780741.95315261}"
"{'date': 1567987200, 'totalLiquidityUSD': 16938115.156548265}"
"{'date': 1568073600, 'totalLiquidityUSD': 17046297.182579417}"
"{'date': 1568160000, 'totalLiquidityUSD': 16934156.50234513}"
"{'date': 1568246400, 'totalLiquidityUSD': 16716453.66671058}"
"{'date': 1568332800, 'totalLiquidityUSD': 17049225.613854155}"
"{'date': 1568419200, 'totalLiquidityUSD': 17107731.07539047}"
"{'date': 1568505600, 'totalLiquidityUSD': 16905119.939579874}"
"{'date': 1568592000, 'totalLiquidityUSD': 17630844.756224383}"
"{'date': 1568678400, 'totalLiquidityUSD': 17491825.897515383}"
"{'date': 1568764800, 'totalLiquidityUSD': 19225394.313125964}"
"{'date': 1568851200, 'totalLiquidityUSD': 18038301.9593507}"
"{'date': 1568937600, 'totalLiquidityUSD': 19226322.718694706}"
"{'date': 1569024000, 'totalLiquidityUSD': 19551550.080002457}"
"{'date': 1569110400, 'totalLiquidityUSD': 19599575.556733333}"
"{'date': 1569196800, 'totalLiquidityUSD': 19357066.10290137}"
"{'date': 1569283200, 'totalLiquidityUSD': 18761168.033386316}"
"{'date': 1569369600, 'totalLiquidityUSD': 16789805.088995572}"
"{'date': 1569456000, 'totalLiquidityUSD': 17543488.721236423}"
"{'date': 1569542400, 'totalLiquidityUSD': 17244265.94633068}"
"{'date': 1569628800, 'totalLiquidityUSD': 18809313.157929067}"
"{'date': 1569715200, 'totalLiquidityUSD': 18673784.455295205}"
"{'date': 1569801600, 'totalLiquidityUSD': 18511809.63260833}"
"{'date': 1569888000, 'totalLiquidityUSD': 19456237.83542129}"
"{'date': 1569974400, 'totalLiquidityUSD': 19545248.080177702}"
"{'date': 1570060800, 'totalLiquidityUSD': 19989705.618408773}"
"{'date': 1570147200, 'totalLiquidityUSD': 19695835.88380888}"
"{'date': 1570233600, 'totalLiquidityUSD': 19737468.093524937}"
